txt_index,hf_index,match_method,match_score,txt_source_sha256,hf_source_sha256
144,82,exact,1.0,e3852cdfe24365e73c2e4bc6d659dd8a9c2f0f9d42c9cf7f64d2b98b8e3a0fe0,e3852cdfe24365e73c2e4bc6d659dd8a9c2f0f9d42c9cf7f64d2b98b8e3a0fe0
145,178,exact,1.0,147757a2169a80901fd7c3180e30e69891d12a1ec3ce882c47a3af380274acfc,147757a2169a80901fd7c3180e30e69891d12a1ec3ce882c47a3af380274acfc
146,444,exact,1.0,bf06af069460558a1270642fae46a36d81e1b8d0ebb785d8376417a76d5d6bbf,bf06af069460558a1270642fae46a36d81e1b8d0ebb785d8376417a76d5d6bbf
147,181,exact,1.0,0a6cc678d5efc85d67e6932921c07b48e437164c3a5b8ba01a6fd1b3fb4714b1,0a6cc678d5efc85d67e6932921c07b48e437164c3a5b8ba01a6fd1b3fb4714b1
148,516,exact,1.0,bbad920c58ee1767c9a395da12779a3d5bfd5dd38018986476b9dd0ee5128512,bbad920c58ee1767c9a395da12779a3d5bfd5dd38018986476b9dd0ee5128512
149,55,exact,1.0,f56e6c8a8a42dde4f11e5a52787bbc0cf9b562164745698f8a218864dea91c6e,f56e6c8a8a42dde4f11e5a52787bbc0cf9b562164745698f8a218864dea91c6e
150,592,exact,1.0,14ae7f4bd61d55769fbc0b88b77847aba91c6a78ba45b6fe0601bdd6f41d0289,14ae7f4bd61d55769fbc0b88b77847aba91c6a78ba45b6fe0601bdd6f41d0289
151,569,exact,1.0,55699bec360439e266d6c10aad24ed0774191610353c5dd57720c149b3e329be,55699bec360439e266d6c10aad24ed0774191610353c5dd57720c149b3e329be
152,479,exact,1.0,6be482ccd2b34dd25252fcf11c2b823a8b29114427f212afe87917dd94f1853d,6be482ccd2b34dd25252fcf11c2b823a8b29114427f212afe87917dd94f1853d
153,496,exact,1.0,5b84b294fe02fc9b7ec9ffd2b4b042b17e44f9bf859c7c83d30ec307117abd63,5b84b294fe02fc9b7ec9ffd2b4b042b17e44f9bf859c7c83d30ec307117abd63
154,171,exact,1.0,d294933bebc01be2112c06af2ce32733feaf181350695df0848ebda4d9908a4d,d294933bebc01be2112c06af2ce32733feaf181350695df0848ebda4d9908a4d
155,352,exact,1.0,f551d0760b347c6fcb0158e3d7da3bbb2d02f1ee374a0b94b4dcaf625e5744d6,f551d0760b347c6fcb0158e3d7da3bbb2d02f1ee374a0b94b4dcaf625e5744d6
156,245,exact,1.0,f7adbcca97e348f9814b1c8ae398791bbf25e6c8ba35b9504b7f69d299cf07a4,f7adbcca97e348f9814b1c8ae398791bbf25e6c8ba35b9504b7f69d299cf07a4
157,71,exact,1.0,604b9dd96f4e88b122956922c617a707be48419c87635fa694403d5f9ea20edb,604b9dd96f4e88b122956922c617a707be48419c87635fa694403d5f9ea20edb
158,123,exact,1.0,8add7b7099ab5ca066f0110730cebd78d7a07bda9bd65355fb776b8ba6adeb6c,8add7b7099ab5ca066f0110730cebd78d7a07bda9bd65355fb776b8ba6adeb6c
159,101,exact,1.0,7bba8b870e0e9155b1b1cbf0b07a3fa6c71181e4b701199b171a98d9fd406946,7bba8b870e0e9155b1b1cbf0b07a3fa6c71181e4b701199b171a98d9fd406946
160,158,exact,1.0,ee072fd956cdd89a91300eaf66c0dfbe2b1fccbe65af3a4f14dbfda10461aec6,ee072fd956cdd89a91300eaf66c0dfbe2b1fccbe65af3a4f14dbfda10461aec6
161,9,exact,1.0,59f8e584d7fc886750c6aca4456b9826b4be0ee270df0d1a1ce673142a5eba70,59f8e584d7fc886750c6aca4456b9826b4be0ee270df0d1a1ce673142a5eba70
162,547,exact,1.0,6811c4dca7aa9867863e48e1c705088027a9af16bb321842c40f3a5e1d8e176d,6811c4dca7aa9867863e48e1c705088027a9af16bb321842c40f3a5e1d8e176d
163,462,exact,1.0,c2dfc2fdf56758cbaaf986f499afa6f1f0aa28a942ea1dc738643a0158f6b3c7,c2dfc2fdf56758cbaaf986f499afa6f1f0aa28a942ea1dc738643a0158f6b3c7
164,394,exact,1.0,7d0400b1f2931457594772540a797d15a7585a749eb57cfa94b349346fda5dd8,7d0400b1f2931457594772540a797d15a7585a749eb57cfa94b349346fda5dd8
165,26,exact,1.0,88fb7cf0ead8ff2338f9bbcfb0c8cb5aebc3ead7a79294da09d8499a4f59ad6a,88fb7cf0ead8ff2338f9bbcfb0c8cb5aebc3ead7a79294da09d8499a4f59ad6a
166,33,exact,1.0,d44a680f4fdc26ed77ede3b0f86325145fd63167280fca91560e85eb94847136,d44a680f4fdc26ed77ede3b0f86325145fd63167280fca91560e85eb94847136
167,349,exact,1.0,13c78f6949b7c136ceed2ff088fca2168b0e05a4e4a05c8b2f36b183532f47b7,13c78f6949b7c136ceed2ff088fca2168b0e05a4e4a05c8b2f36b183532f47b7
168,443,exact,1.0,ac25bd5df9912116af084e667da5db6500695547e418cbc12f0d5b375b449027,ac25bd5df9912116af084e667da5db6500695547e418cbc12f0d5b375b449027
169,554,exact,1.0,b6ba13d7629cfd8c0a61c28c9597e1656248626739c8d40d56796d6002421f28,b6ba13d7629cfd8c0a61c28c9597e1656248626739c8d40d56796d6002421f28
170,132,exact,1.0,45b726b88b58cda7974cda7976cc4d856f703451fdb3f466df8e71836259b881,45b726b88b58cda7974cda7976cc4d856f703451fdb3f466df8e71836259b881
171,435,exact,1.0,12a58b02ec23af2a04141ac91a7c4ed65e4f7a3218ae023c8ecf406928023074,12a58b02ec23af2a04141ac91a7c4ed65e4f7a3218ae023c8ecf406928023074
172,402,exact,1.0,6ef24e96524a36669694411ac12e6c1d1fc888a01973eb0b6d4adc0b97a525c7,6ef24e96524a36669694411ac12e6c1d1fc888a01973eb0b6d4adc0b97a525c7
173,576,exact,1.0,4e57cb6ca73816bc75b8cd9e0eea8f5bce01c86fbd009fc851f073feb9c3caa5,4e57cb6ca73816bc75b8cd9e0eea8f5bce01c86fbd009fc851f073feb9c3caa5
174,159,exact,1.0,3e1fc413c02a0a3cd9ddce853197d1646c68384827745f735ecf78d50fe22269,3e1fc413c02a0a3cd9ddce853197d1646c68384827745f735ecf78d50fe22269
175,140,exact,1.0,e5ecde0cdd46c7e9954fefe98cae84bd78a0cb13a69b24838d1d67ce36decc9c,e5ecde0cdd46c7e9954fefe98cae84bd78a0cb13a69b24838d1d67ce36decc9c
176,562,exact,1.0,eaf56cc1deb78adcdbe95c99d50c6d0e6e5cda30a708fa033b06f481fd80da74,eaf56cc1deb78adcdbe95c99d50c6d0e6e5cda30a708fa033b06f481fd80da74
177,214,exact,1.0,e36944e098837d2571745a27fd70559704e1285b80d823bed81763007d66dc1f,e36944e098837d2571745a27fd70559704e1285b80d823bed81763007d66dc1f
178,121,exact,1.0,bac20d14264b6d46946d0545543ec392a1b96e2f953f7cd11805e4f8d40418f6,bac20d14264b6d46946d0545543ec392a1b96e2f953f7cd11805e4f8d40418f6
179,27,exact,1.0,6c18310c5d56ad87beee02cc796ca13191d40ba415d96b5939a2e9d2965079ef,6c18310c5d56ad87beee02cc796ca13191d40ba415d96b5939a2e9d2965079ef
180,131,exact,1.0,21431419bfd382562b57cf47428479df6cb5c9885a92206a816d21b388cc31cc,21431419bfd382562b57cf47428479df6cb5c9885a92206a816d21b388cc31cc
181,222,exact,1.0,8dd50cc13606a8999b522f286417135e8f009891ddc041158c9ed33214b361ad,8dd50cc13606a8999b522f286417135e8f009891ddc041158c9ed33214b361ad
182,11,exact,1.0,9dc9a11af950979e12302c48ef8783306e0220dff845a31d76b08a1048a7ef48,9dc9a11af950979e12302c48ef8783306e0220dff845a31d76b08a1048a7ef48
183,69,exact,1.0,4398f840d7ce1aecd5fcf56ec589cd4a71ee122103ccd297bd1bd9e0ee98b684,4398f840d7ce1aecd5fcf56ec589cd4a71ee122103ccd297bd1bd9e0ee98b684
184,264,exact,1.0,2c4b8b5c690bec53874a62eae00eec34b7f4535a58a63ce19b3bd7a87b40091f,2c4b8b5c690bec53874a62eae00eec34b7f4535a58a63ce19b3bd7a87b40091f
185,287,exact,1.0,4ee0314fc7d7e5e1cacf48bec51ac737431da008b210cc993c9b94d0e810162a,4ee0314fc7d7e5e1cacf48bec51ac737431da008b210cc993c9b94d0e810162a
186,139,exact,1.0,8905fd4c02f4c183b45a8e3b32d549e639df0593fef727f9724f724f68db593c,8905fd4c02f4c183b45a8e3b32d549e639df0593fef727f9724f724f68db593c
187,72,exact,1.0,117fb19e3c05c4dbdcc346030528c172382c527934bf868bc6d04bd08eb840de,117fb19e3c05c4dbdcc346030528c172382c527934bf868bc6d04bd08eb840de
188,95,exact,1.0,70fe02d191a8d7fb7cd2022a80848930508c2f279360416f5d7ba7134ff2c392,70fe02d191a8d7fb7cd2022a80848930508c2f279360416f5d7ba7134ff2c392
189,183,exact,1.0,47254b2aed886bec9f68f8a5d3bc0cc99e2fbeed4d1aff9f913ecdb235359d1a,47254b2aed886bec9f68f8a5d3bc0cc99e2fbeed4d1aff9f913ecdb235359d1a
190,428,exact,1.0,ff0b586ada1284e488209584fb43065405016fb02ba9a4ac03e041a256dbd836,ff0b586ada1284e488209584fb43065405016fb02ba9a4ac03e041a256dbd836
191,434,exact,1.0,50117fe62bf1d86dc0baf9e1d7d435480c586ff734a931561a3f1777e5bc0c21,50117fe62bf1d86dc0baf9e1d7d435480c586ff734a931561a3f1777e5bc0c21
192,395,exact,1.0,480dd10db1a96906a9878e82e54154f1f236b593d949bcc5daf6fc28b36d2946,480dd10db1a96906a9878e82e54154f1f236b593d949bcc5daf6fc28b36d2946
193,49,exact,1.0,a87bd8a0648e6659b6eb875772ea3328ec1b1185934613c5c17a15878abdadc6,a87bd8a0648e6659b6eb875772ea3328ec1b1185934613c5c17a15878abdadc6
194,61,exact,1.0,a162fc269d24dd64fd7bc0b0bf17093bd5e59b2892f841a253cc3202cde26694,a162fc269d24dd64fd7bc0b0bf17093bd5e59b2892f841a253cc3202cde26694
195,384,exact,1.0,8534bcdf789797cbf2ae4be640d364718cb69aecdb29573f161e7716095bda70,8534bcdf789797cbf2ae4be640d364718cb69aecdb29573f161e7716095bda70
196,208,exact,1.0,f9c3fe57115872a4ed0a542c7831a7434ac9c8a0e0f2d68290ea62c8dd62ffc8,f9c3fe57115872a4ed0a542c7831a7434ac9c8a0e0f2d68290ea62c8dd62ffc8
197,355,exact,1.0,f5e009b62c374dcb112cd66ee7aff0b747e5314c3f67db94bb94453db8ba9275,f5e009b62c374dcb112cd66ee7aff0b747e5314c3f67db94bb94453db8ba9275
198,194,exact,1.0,60994b2ebb77aac2c8a0380a022d8c0ad22d7e69bb55f854ac04b4090f9f1333,60994b2ebb77aac2c8a0380a022d8c0ad22d7e69bb55f854ac04b4090f9f1333
199,356,exact,1.0,ad7e4072ad5a58be6738e5909a237e9be72b3f2c192d61611dee2aa1e5b6afa1,ad7e4072ad5a58be6738e5909a237e9be72b3f2c192d61611dee2aa1e5b6afa1
200,396,exact,1.0,d49755ea74e1cdd78d93728e084c24f42d17e5484b7f93f28cf0bb3404099eab,d49755ea74e1cdd78d93728e084c24f42d17e5484b7f93f28cf0bb3404099eab
201,268,exact,1.0,13ae473e20d6f6dc2803d4614291ecd18340c08426936a53b24961c9b81bd489,13ae473e20d6f6dc2803d4614291ecd18340c08426936a53b24961c9b81bd489
202,367,exact,1.0,adb1e58b57b08f873ad765cf8e1d42393823bad5575df954da60533fb74051a1,adb1e58b57b08f873ad765cf8e1d42393823bad5575df954da60533fb74051a1
203,120,exact,1.0,3c510385f19556ab74aa53144b5613ca4a1312a3e2680fdd2bc57f098fcaa3d7,3c510385f19556ab74aa53144b5613ca4a1312a3e2680fdd2bc57f098fcaa3d7
204,285,exact,1.0,6215302bdc95018eb04ae1ea6b80ea5bce8d8197794063418c5b56fe04e57446,6215302bdc95018eb04ae1ea6b80ea5bce8d8197794063418c5b56fe04e57446
205,299,exact,1.0,86d21e177b9d92defafafc1611f736c8d691cf447f4739f8d07290efa1eb34da,86d21e177b9d92defafafc1611f736c8d691cf447f4739f8d07290efa1eb34da
206,96,exact,1.0,4fd0dfd329b0dd85581858ee5940f758299244f6eba13821f5fe3f55338ddc4a,4fd0dfd329b0dd85581858ee5940f758299244f6eba13821f5fe3f55338ddc4a
207,596,exact,1.0,2af477a6f8bb8b373476d03c282cfbee162584e9ce352de6bcea5e80ed4ac5c1,2af477a6f8bb8b373476d03c282cfbee162584e9ce352de6bcea5e80ed4ac5c1
208,481,exact,1.0,6c4e16380fe424b14ffc81b52fc6068d422b8407a7174285b59d2dc72832306d,6c4e16380fe424b14ffc81b52fc6068d422b8407a7174285b59d2dc72832306d
209,503,exact,1.0,075ade51e809faa4eebcab956919b0808c2993114d8a998e4d396148d3fa2fec,075ade51e809faa4eebcab956919b0808c2993114d8a998e4d396148d3fa2fec
210,351,exact,1.0,27907f576e7d018ce2e4fcbd58f649ce01138765875ed7db2de82860396f1dc3,27907f576e7d018ce2e4fcbd58f649ce01138765875ed7db2de82860396f1dc3
211,342,exact,1.0,070a49bf280973bfb0ab251b6b40713e7a6131026b004d11d4fc7ae9cfe55e1b,070a49bf280973bfb0ab251b6b40713e7a6131026b004d11d4fc7ae9cfe55e1b
212,515,exact,1.0,bd1113016da23c4e38edb29444050a4e9b5e0b3bb3179182c591dac01489669f,bd1113016da23c4e38edb29444050a4e9b5e0b3bb3179182c591dac01489669f
213,297,exact,1.0,e69a6c919690b084a79a8a45955a935187711a9c549d7bf883da0c85caee9d63,e69a6c919690b084a79a8a45955a935187711a9c549d7bf883da0c85caee9d63
214,405,exact,1.0,e1e0debd76b814a8fd5c5b9c24b80103324c6740420458e8cf8d95598f982996,e1e0debd76b814a8fd5c5b9c24b80103324c6740420458e8cf8d95598f982996
215,520,exact,1.0,c87883cd48854cb18ee38d253afb7307f3a31ecb45b93b5f5d6184c8d7d41d0d,c87883cd48854cb18ee38d253afb7307f3a31ecb45b93b5f5d6184c8d7d41d0d
216,386,exact,1.0,47bed77eaa777caf2363cbd9935933785fed4fc0472032f2e1693a817318ba5b,47bed77eaa777caf2363cbd9935933785fed4fc0472032f2e1693a817318ba5b
217,73,exact,1.0,02a8a8cf754e999c324384258ec0a32d2dc24fa450f4f97a0f5c29c1d8ea3d66,02a8a8cf754e999c324384258ec0a32d2dc24fa450f4f97a0f5c29c1d8ea3d66
218,328,exact,1.0,507fef2690f751f1e770a73900033dd11e32fc1a8c4a2d97d3bcfc5cbad0376a,507fef2690f751f1e770a73900033dd11e32fc1a8c4a2d97d3bcfc5cbad0376a
219,446,exact,1.0,f329e67854851092bea88f4ce88cb3330e381df86a67472bdd69487a39aa86f8,f329e67854851092bea88f4ce88cb3330e381df86a67472bdd69487a39aa86f8
220,20,exact,1.0,39b43c209be6023ad75e9b90507d02447be45347a41b0aaccd0a8ec11c0ed7b6,39b43c209be6023ad75e9b90507d02447be45347a41b0aaccd0a8ec11c0ed7b6
221,391,exact,1.0,e90bd2feabc196d322fe9a7eb8ebfda849a2d9093992284b2004e6ae4de9b7fa,e90bd2feabc196d322fe9a7eb8ebfda849a2d9093992284b2004e6ae4de9b7fa
222,375,exact,1.0,3a44fb7b23ec47f9d78b965888d2cc7c2c947c3df5ffc0b2acc2beb5ae3a46e8,3a44fb7b23ec47f9d78b965888d2cc7c2c947c3df5ffc0b2acc2beb5ae3a46e8
223,559,exact,1.0,bfa3c3c92d1074ffc043b5a2f6bdd30b8199436105c38e3d051265a48ce970e8,bfa3c3c92d1074ffc043b5a2f6bdd30b8199436105c38e3d051265a48ce970e8
224,0,exact,1.0,64a29a5d6d38d476482fd63be9317dbe30fe702b717ce177be75d3ffdfbdafe1,64a29a5d6d38d476482fd63be9317dbe30fe702b717ce177be75d3ffdfbdafe1
225,53,exact,1.0,d492eb71a3dc7dd73e3bdea43b5ec11066969ab85e65c8ea08bab2c3e45aa7e9,d492eb71a3dc7dd73e3bdea43b5ec11066969ab85e65c8ea08bab2c3e45aa7e9
226,227,exact,1.0,fe706af595286ba94de95c4d41029b5373c381a509186e9b07938a614eb536f4,fe706af595286ba94de95c4d41029b5373c381a509186e9b07938a614eb536f4
227,202,exact,1.0,b7e29c7b6946db800edb4c70ee54d4e813230f363807e93848522a5f7469346d,b7e29c7b6946db800edb4c70ee54d4e813230f363807e93848522a5f7469346d
228,279,exact,1.0,d7fdbd10f9d9fbcc832f40422f061affb3cc2fd0c657fa5f5488ef9b9dd07c7a,d7fdbd10f9d9fbcc832f40422f061affb3cc2fd0c657fa5f5488ef9b9dd07c7a
229,301,exact,1.0,1671a7e351b729ec0d92e38409447b7e8e2645147bef632e92b841ee96dba297,1671a7e351b729ec0d92e38409447b7e8e2645147bef632e92b841ee96dba297
230,189,exact,1.0,c290d9524edbb44631ecf2bcff08329670ca9224b8a31e50870bfd297f7a053b,c290d9524edbb44631ecf2bcff08329670ca9224b8a31e50870bfd297f7a053b
231,529,exact,1.0,6295f828d73f6851a7a1fff6a1bc0d7c7aa32fad92f0fd92e83c7f6dbfdeaa18,6295f828d73f6851a7a1fff6a1bc0d7c7aa32fad92f0fd92e83c7f6dbfdeaa18
232,267,exact,1.0,322ba0a8e49b90e1768164bb3c403b873301ddbe47a73531d6532f4d15f30c33,322ba0a8e49b90e1768164bb3c403b873301ddbe47a73531d6532f4d15f30c33
233,513,exact,1.0,0575e218ff73bcff1db2d9d924ba865e2177909ddc1a965345ec57ff987d5d51,0575e218ff73bcff1db2d9d924ba865e2177909ddc1a965345ec57ff987d5d51
234,578,exact,1.0,acfdfd4ae7bf40c2070b195a7a48bc2f677d6f2ef83469de21c3fe16820e581f,acfdfd4ae7bf40c2070b195a7a48bc2f677d6f2ef83469de21c3fe16820e581f
235,354,exact,1.0,159ff8949cea10cd1edb927b3d02106108d2926ec527a01f934402f5e8264ba4,159ff8949cea10cd1edb927b3d02106108d2926ec527a01f934402f5e8264ba4
236,517,exact,1.0,4be52bc9df1678e28b9dc9ee1450da69a9aa4ad31558b72d960dfd232a786b89,4be52bc9df1678e28b9dc9ee1450da69a9aa4ad31558b72d960dfd232a786b89
237,215,exact,1.0,90d98551bcf26e7268cd7a0cdd404b6fe201f3179e6d442b5550267ff7704dad,90d98551bcf26e7268cd7a0cdd404b6fe201f3179e6d442b5550267ff7704dad
238,154,exact,1.0,fdd62d71813ab4261a455ad8e03e65d54dff0abdfb2dc25f94559ae1734c21db,fdd62d71813ab4261a455ad8e03e65d54dff0abdfb2dc25f94559ae1734c21db
239,567,exact,1.0,631f1ed82c5e88be888e96be1fe2b0cc7fc7079a06e9b73393f42cf4ef05aa7e,631f1ed82c5e88be888e96be1fe2b0cc7fc7079a06e9b73393f42cf4ef05aa7e
240,28,exact,1.0,ff3df142fe936d61fc661e77ff0ba425cfdaa7bca3bcfe05bc6643fac78acac5,ff3df142fe936d61fc661e77ff0ba425cfdaa7bca3bcfe05bc6643fac78acac5
241,439,exact,1.0,aec396eb6afdacca197072f45d0f83aee6f04f929a75bb31d23f3de891aad16b,aec396eb6afdacca197072f45d0f83aee6f04f929a75bb31d23f3de891aad16b
242,112,exact,1.0,40b6c0b3c8534442e0219c249ee99bdc3a64580ba1c6248149d1c386ecfcc98a,40b6c0b3c8534442e0219c249ee99bdc3a64580ba1c6248149d1c386ecfcc98a
243,221,exact,1.0,7f8a372998691f331d515fd36f546137d87730974128851cbe1c78b04cb38bae,7f8a372998691f331d515fd36f546137d87730974128851cbe1c78b04cb38bae
244,326,exact,1.0,c9afc38763c3408f9e90ad13d992ca27b39423b020b90765c4d529718af25187,c9afc38763c3408f9e90ad13d992ca27b39423b020b90765c4d529718af25187
245,302,exact,1.0,8017eb384779f59b6db5f11a7ecaecd3186d31c9ee37f1e045ecf4bf36a92345,8017eb384779f59b6db5f11a7ecaecd3186d31c9ee37f1e045ecf4bf36a92345
246,456,exact,1.0,259a6da7febc5feb89b33e96ed715c53eccd486c42b968cb9db72131e89dcd19,259a6da7febc5feb89b33e96ed715c53eccd486c42b968cb9db72131e89dcd19
247,508,exact,1.0,1e49df2a54d05f0f7048d5cee69fcc30a6df068e0e8e877ffe6ccc2ca985a83b,1e49df2a54d05f0f7048d5cee69fcc30a6df068e0e8e877ffe6ccc2ca985a83b
248,192,exact,1.0,8fc13a9c55d30545238f56fa4db3c16791d8757e135d96a1933b432a96c5d470,8fc13a9c55d30545238f56fa4db3c16791d8757e135d96a1933b432a96c5d470
249,127,exact,1.0,ab37a3651010fcbeebfc28386da27d67cdd70df8a902e46ee63186c2b7dbe95d,ab37a3651010fcbeebfc28386da27d67cdd70df8a902e46ee63186c2b7dbe95d
250,533,exact,1.0,bc3bac65a06293cb97e8abd7205de1efcae16b772fe44cc57527596e52c4cae5,bc3bac65a06293cb97e8abd7205de1efcae16b772fe44cc57527596e52c4cae5
251,340,exact,1.0,4fdd19b9fe6c5893a480c2cb9bdcfe117e6e00726180cf70196c3458781457b0,4fdd19b9fe6c5893a480c2cb9bdcfe117e6e00726180cf70196c3458781457b0
252,333,exact,1.0,88349c695cfc807473427d283a15daffd5b8aa17029c0db76aa4832e592bdd9d,88349c695cfc807473427d283a15daffd5b8aa17029c0db76aa4832e592bdd9d
253,345,exact,1.0,d65348bf1214c8a82d443011f43cd1b5589870e9afc8bd19f206c2e85c26108b,d65348bf1214c8a82d443011f43cd1b5589870e9afc8bd19f206c2e85c26108b
254,119,exact,1.0,396050c26b377c69f19f661d8fd2533b5d55f6a5bbe381603d787f200e82f3f7,396050c26b377c69f19f661d8fd2533b5d55f6a5bbe381603d787f200e82f3f7
255,89,exact,1.0,16727135ed66be4f53488babe305d219fece4bc0cd66a8cbd0fe3cc756ff3a3e,16727135ed66be4f53488babe305d219fece4bc0cd66a8cbd0fe3cc756ff3a3e
256,161,exact,1.0,456967c8989233c514b975628b640bd199c7db0eeab86dfebffa9196d4220b22,456967c8989233c514b975628b640bd199c7db0eeab86dfebffa9196d4220b22
257,364,exact,1.0,9067e99b0fd3422a79ccb2d841a54daf225dd5b1d0172fa181b9fc38bade408a,9067e99b0fd3422a79ccb2d841a54daf225dd5b1d0172fa181b9fc38bade408a
258,484,exact,1.0,b74c92ea4dd98944306a3cc78e4550fa401ac5787821b2a84a9aba802ac1b7aa,b74c92ea4dd98944306a3cc78e4550fa401ac5787821b2a84a9aba802ac1b7aa
259,135,exact,1.0,74eed92e2bc4b40ba1fb4fcbbf17994b471806b80764fc57b18470813bc766df,74eed92e2bc4b40ba1fb4fcbbf17994b471806b80764fc57b18470813bc766df
260,108,exact,1.0,69ad3cd320b1340fec27eeb20c0594e6ad78cfa14d365a57e7c3d2951db06dd9,69ad3cd320b1340fec27eeb20c0594e6ad78cfa14d365a57e7c3d2951db06dd9
261,427,exact,1.0,185b12b2cbb645112e79356d06312621939eff879b6a0ca6ab454019b5dc4cad,185b12b2cbb645112e79356d06312621939eff879b6a0ca6ab454019b5dc4cad
262,335,exact,1.0,bbf366397a8d66e293d4cfea47dc404e7b00b825e6107d1536eb36c1874bb66d,bbf366397a8d66e293d4cfea47dc404e7b00b825e6107d1536eb36c1874bb66d
263,329,exact,1.0,254ec150e00068333640628a12a6469ce3423991baf5c7ae73d682e9cf1d45b3,254ec150e00068333640628a12a6469ce3423991baf5c7ae73d682e9cf1d45b3
264,51,exact,1.0,7f6eba9f9c1a61dcf268a6587aee444f5e7dd3d636e6655e187572c482746cb4,7f6eba9f9c1a61dcf268a6587aee444f5e7dd3d636e6655e187572c482746cb4
265,273,exact,1.0,8f9858e5c68e5fb05f133f90940e1a1507263845658efe168a2c291c5b5d8ce8,8f9858e5c68e5fb05f133f90940e1a1507263845658efe168a2c291c5b5d8ce8
266,283,exact,1.0,384fd79ab1c06dfb1dd659ae645494f12dbd1e52bdba023311b45febc24b1129,384fd79ab1c06dfb1dd659ae645494f12dbd1e52bdba023311b45febc24b1129
267,519,exact,1.0,6d8d79c7a3b5afb8b09e8066734ce32071adf34ff27cfd3eaf5716dbd4e2a027,6d8d79c7a3b5afb8b09e8066734ce32071adf34ff27cfd3eaf5716dbd4e2a027
268,198,exact,1.0,7f1ae94722b6872f8f69618742b79af59fa667cd73e85cdc30b403acc948c8b2,7f1ae94722b6872f8f69618742b79af59fa667cd73e85cdc30b403acc948c8b2
269,464,exact,1.0,d96afcef38ed9db41cceac07a635c6ffb9b8f13ee66fa7f35b0f9fd774d5f6c4,d96afcef38ed9db41cceac07a635c6ffb9b8f13ee66fa7f35b0f9fd774d5f6c4
270,126,exact,1.0,2098b83bd47970f296929d72bbf5554a3d8f600c5047ee55aae5a78de459db99,2098b83bd47970f296929d72bbf5554a3d8f600c5047ee55aae5a78de459db99
271,292,exact,1.0,ce4c7170a1d74875d6d2986a2176630550d886225888ea8cd616d50fec5e51e6,ce4c7170a1d74875d6d2986a2176630550d886225888ea8cd616d50fec5e51e6
272,52,exact,1.0,610c9d38a5f00d6e6ee748a51c6de50d1798c05a163574fb410433c70310cf70,610c9d38a5f00d6e6ee748a51c6de50d1798c05a163574fb410433c70310cf70
273,324,exact,1.0,9d67ecc86997f49472bd7c990acd6618f514ccdc7fbc1bd50dc1cadb1e68ccdd,9d67ecc86997f49472bd7c990acd6618f514ccdc7fbc1bd50dc1cadb1e68ccdd
274,360,exact,1.0,5287860ee88a31e53e8d3daf6d510a897bcf13ad1ec0179a44a782d37928362f,5287860ee88a31e53e8d3daf6d510a897bcf13ad1ec0179a44a782d37928362f
275,387,exact,1.0,091183049ba3dd9d1b0ab1f007df884b6c074954066f099c23c1548e19e6b838,091183049ba3dd9d1b0ab1f007df884b6c074954066f099c23c1548e19e6b838
276,100,exact,1.0,03b4b0c307d0f5d9013c56db6d393e5a82f853e863034f0e3289bbc89c0eb63a,03b4b0c307d0f5d9013c56db6d393e5a82f853e863034f0e3289bbc89c0eb63a
277,419,exact,1.0,860a117f594f3f0af932ec5b3b5bfb482693540ab6931ebc6e82f0074b5a2826,860a117f594f3f0af932ec5b3b5bfb482693540ab6931ebc6e82f0074b5a2826
278,331,exact,1.0,06be3c8f9b8139ac2d4e1898d9f103f8f9e89f53f9f297ddc93b8f7e1f0c83ac,06be3c8f9b8139ac2d4e1898d9f103f8f9e89f53f9f297ddc93b8f7e1f0c83ac
279,461,exact,1.0,45be90263b59b383e745f169e57628c432a07051ee0d87b979e2a178cf9b46b1,45be90263b59b383e745f169e57628c432a07051ee0d87b979e2a178cf9b46b1
280,341,exact,1.0,8a207784550ec603e8fd79693830a10ff86e6b7989df6d61698ccbb88dd536b4,8a207784550ec603e8fd79693830a10ff86e6b7989df6d61698ccbb88dd536b4
281,225,exact,1.0,05447231b5d138ff82948f3a97f82e92de24ad4a896f14be0b9a0a11eaae8702,05447231b5d138ff82948f3a97f82e92de24ad4a896f14be0b9a0a11eaae8702
282,160,exact,1.0,94b038e8b42634fe0b283a314c1cd9943497d2f76f839884d0dba08b220eb00a,94b038e8b42634fe0b283a314c1cd9943497d2f76f839884d0dba08b220eb00a
283,322,exact,1.0,28f63f8437c59271623e539d24de56b090850af752b6e4a339d76f0e32d6cbd6,28f63f8437c59271623e539d24de56b090850af752b6e4a339d76f0e32d6cbd6
284,485,exact,1.0,c666859ead7620c18df6c76d20379c6cc01c9e623af3d534473200f9ddfdec8d,c666859ead7620c18df6c76d20379c6cc01c9e623af3d534473200f9ddfdec8d
285,442,exact,1.0,cbaa000cc83ed69418be6075ac61f0b47ebf3292d2ed51b50812b0460104bcc0,cbaa000cc83ed69418be6075ac61f0b47ebf3292d2ed51b50812b0460104bcc0
286,295,exact,1.0,271cc58c3f70b84d2fd947aec57db7c46a97870113821900688502552df37566,271cc58c3f70b84d2fd947aec57db7c46a97870113821900688502552df37566
287,56,exact,1.0,9b0d9a01c78650886753a504e542cb36b96f8678ae7f6389e210d20f5f69b396,9b0d9a01c78650886753a504e542cb36b96f8678ae7f6389e210d20f5f69b396
